Segmento;URA;Produto;Suporte;Transferência Telefone;Transferência Blip;Setor
CFTV;458;VMH 1220 D;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;VMH 3130 B;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;490;VMM 1000;Sim;seguranca_linha_future_tmr;Linha Future / TMR;Linha Future / TMR
CFTV;490;VMM 3005;Sim;seguranca_linha_future_tmr;Linha Future / TMR;Linha Future / TMR
CFTV;490;VMM 3015;Sim;seguranca_linha_future_tmr;Linha Future / TMR;Linha Future / TMR
CFTV;490;VMM 3100;Sim;seguranca_linha_future_tmr;Linha Future / TMR;Linha Future / TMR
CFTV;490;VMM 3105 IR;Sim;seguranca_linha_future_tmr;Linha Future / TMR;Linha Future / TMR
CFTV;490;VMM 5005 IR;Não;seguranca_linha_future_tmr;Linha Future / TMR;Linha Future / TMR
CFTV;490;VMM 5008;Sim;seguranca_linha_future_tmr;Linha Future / TMR;Linha Future / TMR
CFTV;490;VMS SECURITY CENTER INTELBRAS EDITION;Sim;seguranca_linha_future_tmr;Linha Future / TMR;Linha Future / TMR
CFTV;458;VN 1M 30;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;VP 480 S;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;VP 540 S;Sim;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;VP 600 H;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;VP E 700;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;VP E 730 IR VF;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;VP S 600;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;VP S 640 IR;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;VPD 7000 IR;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;VPD 7000 VF;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;VPD S 640 IR;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;490;VPH 7200 FT;Sim;seguranca_linha_future_tmr;Linha Future / TMR;Linha Future / TMR
CFTV;490;VPH 7201 FT;Sim;seguranca_linha_future_tmr;Linha Future / TMR;Linha Future / TMR
CFTV;458;VSD 1000 26X;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;VSD 1000 28X;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;VSD 1000 36X;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;VSD 1000 36X IP;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;VSD 500 23X;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;VSD 500 36X;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;VT 500;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;VTN 1000;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;VTN 2000;Sim;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;VTN 2000 G2;Sim;seguranca_cftv;Segurança SC;Segurança SC
CFTV;490;VTN 9000 FT;Sim;seguranca_linha_future_tmr;Linha Future / TMR;Linha Future / TMR
CFTV;458;VTOOLS 1000 CF;Sim;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;WD 10EUCX;Sim;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;WD 10EURX;Sim;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;WD 10PURX;Sim;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;WD 20EURS;Sim;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;WD 20PURX;Sim;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;WD 30PURX;Sim;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;WD 4000FYYZ;Sim;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;WD 40PURX;Sim;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;WD 4NPURX;Sim;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;WD 5000AVCS;Sim;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;WD 5000AVDS;Sim;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;WD 60PURX;Sim;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;XBP 301;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;XBP 400 HD;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;XBP 401;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;XBP 401 HD;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;XBP 402;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;XBP 502 A;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;XHD 1000;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;XLM 2812;Sim;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;XLM 3010;Sim;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;XLM 3312;Sim;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;XLM 3580;Sim;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;XLP 0550;Sim;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;XLP 0660 R;Sim;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;XLP 2812;Sim;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;XLP 3580;Sim;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;XMC 300;Sim;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;XSD 101;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;490;XSD 102;Sim;seguranca_linha_future_tmr;Linha Future / TMR;Linha Future / TMR
CFTV;490;XSD 103;Sim;seguranca_linha_future_tmr;Linha Future / TMR;Linha Future / TMR
CFTV;458;XSD 200;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;XSD 201;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;XSD 301;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;XSD 302;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;XSD 400;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;XSD 401;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;458;XSD 501;Não;seguranca_cftv;Segurança SC;Segurança SC
CFTV;490;XSD 7001;Sim;seguranca_linha_future_tmr;Linha Future / TMR;Linha Future / TMR
CFTV;490;XSD 7201;Sim;seguranca_linha_future_tmr;Linha Future / TMR;Linha Future / TMR
CFTV;490;XSD 7202;Sim;seguranca_linha_future_tmr;Linha Future / TMR;Linha Future / TMR
CFTV;490;XSD 7203;Sim;seguranca_linha_future_tmr;Linha Future / TMR;Linha Future / TMR
CFTV;490;XSE 7201 AT;Sim;seguranca_linha_future_tmr;Linha Future / TMR;Linha Future / TMR
CFTV CORPORATIVO;490;MPP 9032;Sim;seguranca_linha_future_tmr;Linha Future / TMR;Linha Future / TMR
CFTV CORPORATIVO;490;iFleet Smart;Sim;seguranca_linha_future_tmr;Linha Future / TMR;Linha Future / TMR
CFTV CORPORATIVO;490;iFleet Smart Pro;Sim;seguranca_linha_future_tmr;Linha Future / TMR;Linha Future / TMR
CFTV CORPORATIVO;490;MCT 9008;Sim;seguranca_linha_future_tmr;Linha Future / TMR;Linha Future / TMR
CONDOMINIAL;450;XPE 3101 T IP;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;Amplia;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;Collective 12;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;Collective 12i;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;Collective 16i;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;Collective 20i;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;Collective 24i;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;Collective 4;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;Collective 8;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;Collective 8i;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;Comunic 16;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;Comunic 48;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;Comunic 80 | Central de portaria de até 80 pontos;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;Comunic EVL;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;Comunic Light;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;Comunic Light EVL;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;CP 112;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;CP 192;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;CP 24;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;CP 352;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;CP 48;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;140;Não;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;DVIP 1000;Não;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;Evolution 164;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;Evolution 312;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;Intercom 164;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;Intercom 72;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;Maxcom 160 Plus;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;Maxcom 80 Plus;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;Maxcom 80C Plus;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;Porthouse;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;Porthouse Plus;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;PVIP 1000;Não;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;PVIP 2216;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;Remote;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;SCA 1000;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;SGA 1000;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;SGA 1000 IP;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;SVIP 1000;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;TDMI 200;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;TDMI 300;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;Techfone Apt.;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;Techfone Plus;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;Techfone Tecla Única;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;Telpa;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;TMP 2000;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;TP 1000;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;TP 2000;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;TP200;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;TP300;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;TP500;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;TVIP 1000 HF;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;TVIP 2000HF;Não;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;TVIP 2220;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;TVIP 2221;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;TVIP 3000 WIFI;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;TVIP 3000UN;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;TVIP 500 HF;Não;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;XFE 1000 | Módulo de acionamento externo;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;XID 1000;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;XPE 1001;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;XPE 1001 BIO;Sim;controle_acesso_condominial;Controle de Acesso SC;Controle de Acesso SC
CONDOMINIAL;450;XPE 1001 FIT / XPE 1013 FIT;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;XPE 1001 FIT ID / XPE 1013 FIT ID;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;XPE 1001 ID;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;XPE 1001 IP;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;XPE 1001 Plus;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;XPE 1001 PLUS ID;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;XPE 1013;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;XPE 1013 BIO;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;XPE 1013 ID;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;XPE 1013 IP;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;XPE 1013 Plus;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;XPE 1013 PLUS ID;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;XPE 24;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;XPE 3001 T IP;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;XPE 3101 IP;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;XPE 3101 T IP;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;XPE 3115 IP;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;XPE 3200 IP FACE;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;XPE 3200 PLUS IP;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;XPE 48;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
CONDOMINIAL;450;XR 2201;Sim;controle_acesso_condominial;Controle de Acesso MG;Controle de Acesso MG
COMUNICACAO HO;435;AE 8000;Sim;comunicacao_analogico;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;BB 20;Sem suporte;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;Caller ID;Sem suporte;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;Celular A6;Sem suporte;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;Celular M100;Sem suporte;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;Celular M500;Não;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;Celular S1;Sem suporte;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;CP 20;Sem suporte;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;EHM 608;Não;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;Gôndola;Sem suporte;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;Gôndola ID;Sem suporte;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;HA 1000 BT;Sem suporte;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;HBT 1000;Sem suporte;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;HS 500;Sem suporte;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;HS 700;Sem suporte;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;HSA 10;Sem suporte;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;HSB 10;Sem suporte;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;HSB 40;Sem suporte;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;HSF 10A;Sem suporte;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;HSF 10B;Sem suporte;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;HSF 20;Sem suporte;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;435;ICW 4002;Sim;comunicacao_analogico;Telecom Analógico;Telecom Analógico
COMUNICACAO HO;493;ISS 102A;Sim;varejo_casa_inteligente;Linha Izy;Linha Izy
COMUNICACAO HO;435;ITC 4000;Não;comunicacao_analogico;Telecom Analógico;Telecom Analógico
COMUNICACAO HO;435;ITC 4000 Lite;Não;comunicacao_analogico;Telecom Analógico;Telecom Analógico
COMUNICACAO HO;435;ITC 4000i;Não;comunicacao_analogico;Telecom Analógico;Telecom Analógico
COMUNICACAO HO;435;ITC 4100;Sim;comunicacao_analogico;Telecom Analógico;Telecom Analógico
COMUNICACAO HO;435;ITC 5100;Sim;comunicacao_analogico;Telecom Analógico;Telecom Analógico
COMUNICACAO HO;493;Izy Speak Mini;Sim;varejo_casa_inteligente;Varejo Casa Inteligente;Varejo Casa Inteligente
COMUNICACAO HO;407;Keo Grafite;Não;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;493;Linha Izy;Sim;varejo_casa_inteligente;Linha Izy;Linha Izy
COMUNICACAO HO;407;Lumi;Sem suporte;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;QDY 10;Não;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;Quem é;Sem suporte;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;RC 1810;Não;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;RC 2110;Não;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;RC 8010;Não;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;RC 9010;Não;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;RCK 1814;Não;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;RCK 2114;Não;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;RCK 8014;Não;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;RCK 9014;Não;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;435;Sistema Banda Ku;Sim;comunicacao_analogico;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;435;TE 100;Não;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;435;TH 10;Não;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;Twin 4km;Sem suporte;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;Twin 8km;Sem suporte;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;Twin 9,6km;Não;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;UCH 200B;Sem suporte;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;UCH 200M;Sem suporte;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HO;407;USB Phone;Sem suporte;varejo_comunicacao;Varejo Comunicação;Varejo Comunicação
COMUNICACAO HIBRIDO;441;ATA 200;Sim;comunicacao_hibrido;Telecom Híbrido;Telecom Híbrido
COMUNICACAO HIBRIDO;441;ATA 400;Sim;comunicacao_hibrido;Telecom Híbrido;Telecom Híbrido
COMUNICACAO HIBRIDO;441;Attendant Viewer Professional;Sim;comunicacao_hibrido;Telecom Híbrido;Telecom Híbrido
COMUNICACAO HIBRIDO;441;CIP 850;Sim;comunicacao_hibrido;Telecom Híbrido;Telecom Híbrido
COMUNICACAO HIBRIDO;441;CIP 92200;Sim;comunicacao_hibrido;Telecom Híbrido;Telecom Híbrido
COMUNICACAO HIBRIDO;441;Controller 1.0;Não;comunicacao_hibrido;Telecom Híbrido;Telecom Híbrido
COMUNICACAO HIBRIDO;441;Controller Corporate;Sim;comunicacao_hibrido;Telecom Híbrido;Telecom Híbrido
COMUNICACAO HIBRIDO;441;Controller Pro;Sim;comunicacao_hibrido;Telecom Híbrido;Telecom Híbrido
COMUNICACAO HIBRIDO;441;DirecTI (suporte somente via telefone | equipe de Verticais);Sim;gtc+unidade;;
COMUNICACAO HIBRIDO;441;GID 308 B;Sim;comunicacao_hibrido;Telecom Híbrido;Telecom Híbrido
COMUNICACAO HIBRIDO;441;GID 308 H;Sim;comunicacao_hibrido;Telecom Híbrido;Telecom Híbrido
COMUNICACAO HIBRIDO;441;GKM 1000t;Sim;comunicacao_hibrido;Telecom Híbrido;Telecom Híbrido
COMUNICACAO HIBRIDO;441;GKM 2000t;Sim;comunicacao_hibrido;Telecom Híbrido;Telecom Híbrido
COMUNICACAO HIBRIDO;441;GKM 2200t;Sim;comunicacao_hibrido;Telecom Híbrido;Telecom Híbrido
COMUNICACAO HIBRIDO;441;GKM 2210t;Sim;comunicacao_hibrido;Telecom Híbrido;Telecom Híbrido
COMUNICACAO HIBRIDO;441;Gravador de voz - ICR;Sim;comunicacao_hibrido;Telecom Híbrido;Telecom Híbrido
COMUNICACAO HIBRIDO;441;GW 108 3G;Sim;comunicacao_hibrido;Telecom Híbrido;Telecom Híbrido
COMUNICACAO HIBRIDO;441;GW 180;Sim;comunicacao_hibrido;Telecom Híbrido;Telecom Híbrido
COMUNICACAO HIBRIDO;441;GW 201 E;Sim;comunicacao_hibrido;Telecom Híbrido;Telecom Híbrido
COMUNICACAO HIBRIDO;441;GW 202 PA;Sim;comunicacao_hibrido;Telecom Híbrido;Telecom Híbrido
COMUNICACAO HIBRIDO;441;GW 204 O;Sim;comunicacao_hibrido;Telecom Híbrido;Telecom Híbrido
COMUNICACAO HIBRIDO;441;GW 208 3G;Sim;comunicacao_hibrido;Telecom Híbrido;Telecom Híbrido
COMUNICACAO HIBRIDO;441;GW 208 O;Sim;comunicacao_hibrido;Telecom Híbrido;Telecom Híbrido
COMUNICACAO HIBRIDO;441;GW 208 S;Sim;comunicacao_hibrido;Telecom Híbrido;Telecom Híbrido
